Judul,Harga_Rupiah,Provinsi,Kota,Kecamatan,Kamar_Tidur,Kamar_Mandi,Luas_Tanah_m2,Luas_Bangunan_m2,Daya_Listrik_Watt,Jumlah_Lantai,Tipe_Properti
Siap Huni Rumah Minimalis & Modern LB 75m2 di Samarinda Kunjang,499000000,Kalimantan Timur,Samarinda,,1,2,100.0,75.0,0.0,1.0,secondary
"Rumah Strategis Minimalis Lb 92m2 di Samarinda Seberang, Samarinda",1200000000,Kalimantan Timur,Samarinda,Samarinda Seberang,2,2,124.0,92.0,0.0,1.0,secondary
For Sale Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Samarinda Kota,1200000000,Kalimantan Timur,Samarinda,Samarinda Kota,3,3,128.0,128.0,0.0,1.0,secondary
"Jual Rumah Bagus Siap Huni LB 208m2 di Samarinda Kota, Samarinda",2150000000,Kalimantan Timur,Samarinda,Samarinda Kota,4,4,180.0,208.0,3500.0,2.0,secondary
DI JUAL TANAH JL MT HARYONO SAMARINDA KOTA KALIMANTAN TIMUR ,100000000000,Kalimantan Timur,Samarinda,Sungai Kunjang,0,0,20000.0,1000.0,1200.0,0.0,primary
Jual Rumah Strategis Bagus Punya 4 KT di Padang Selatan Padang SHM,2000000000,Sumatera Barat,Padang,Padang Selatan,4,3,390.0,120.0,0.0,1.0,secondary
"Rumah Strategis Modern Lb 234m2 di Padang Utara, Padang",2000000000,Sumatera Barat,Padang,Padang Utara,3,3,319.0,234.0,3500.0,2.0,secondary
Rumah Modern 3 KT di Padang Kota Padang Semi Furnished,1300000000,Sumatera Barat,Padang,,3,2,120.0,90.0,2200.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 52m2 di Pauh, Padang",595000000,Sumatera Barat,Padang,Pauh,2,1,150.0,52.0,0.0,1.0,secondary
"Jual Rumah Luas Elegan Dengan View Cantik di Padang Kota, Padang",10000000000,Sumatera Barat,Padang,,6,2,1195.0,800.0,0.0,0.0,secondary
Rumah Eksklusif Siap Huni di Padang Fasilitas Premium,8200000000,Sumatera Barat,Padang,,0,3,922.0,200.0,6600.0,1.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Padang Kota, Padang",7900000000,Sumatera Barat,Padang,,3,3,855.0,200.0,0.0,1.0,secondary
"Dijual Hunian Rumah Terawat 3 KT di Padang Kota, Padang",600000000,Sumatera Barat,Padang,,3,2,112.0,70.0,0.0,1.0,secondary
Ready to Use! Luxury House LT 510m2 Desain Modern di Padang Kota,3600000000,Sumatera Barat,Padang,,3,2,510.0,100.0,0.0,1.0,secondary
"Jual Rumah Luas Elegan Dengan View Cantik di Padang Kota, Padang",6950000000,Sumatera Barat,Padang,,10,5,882.0,417.0,0.0,1.0,secondary
"Jual Rumah Favorit Siap Huni LB 220m2 di Kuranji, Padang",950000000,Sumatera Barat,Padang,Kuranji,5,3,119.0,220.0,2200.0,2.0,secondary
Jual Rumah Strategis Bagus Punya 6 KT di Padang Utara Padang SHM,1300000000,Sumatera Barat,Padang,Padang Utara,6,4,204.0,308.0,2200.0,2.0,secondary
Dijual Rumah 3 Kamar Lokasi Ideal Nyaman dan Strategis di Lubuk Kilangan,1500000000,Sumatera Barat,Padang,Lubuk Kilangan,3,2,128.0,115.0,4400.0,2.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Lengkap di Padang Utara, Padang",3500000000,Sumatera Barat,Padang,Padang Utara,7,3,347.0,400.0,11000.0,2.0,secondary
"Rumah Strategis Minimalis Lb 45m2 di Padang Timur, Padang",600000000,Sumatera Barat,Padang,Padang Timur,2,2,98.0,45.0,1300.0,1.0,secondary
"Dijual Rumah Eksklusif 5 KT di Padang Kota, Padang",1990000000,Sumatera Barat,Padang,,5,3,288.0,312.0,0.0,2.0,secondary
"Rumah Harga 500000000 di Nanggalo, Luas 173m² Bangunan 73m²",500000000,Sumatera Barat,Padang,Nanggalo,2,1,173.0,73.0,800.0,1.0,secondary
"Rumah Strategis Modern Lb 100m2 di Koto Tangah, Padang",660000000,Sumatera Barat,Padang,Koto Tangah,3,2,100.0,100.0,4400.0,2.0,secondary
Dijual Rumah Minimalis Bagus Punya 4 KT di Koto Tangah Padang SHM,2100000000,Sumatera Barat,Padang,Koto Tangah,4,3,280.0,280.0,3300.0,2.0,secondary
Dijual Rumah Asri di Komplek Unand,1500000000,Sumatera Barat,Padang,Pauh,3,3,216.0,150.0,2200.0,1.0,secondary
"Jual Rumah Bagus Siap Huni LB 160m2 di Padang Barat, Padang",550000000,Sumatera Barat,Padang,Padang Barat,4,2,200.0,160.0,0.0,1.0,secondary
"Rumah Murah Dijual di Koto Tangah, Padang Harga Rp 475 Juta",475000000,Sumatera Barat,Padang,Koto Tangah,2,1,104.0,60.0,2200.0,1.0,secondary
"Jual Rumah Modern 3 KT di Padang Kota, Padang",1500000000,Sumatera Barat,Padang,,3,2,630.0,64.0,1300.0,1.0,secondary
Jual Rumah Minimalis Bagus Punya 3 KT di Padang Timur Padang SHM,1700000000,Sumatera Barat,Padang,Padang Timur,3,2,189.0,91.0,5500.0,1.0,secondary
Rumah Modern Minimalis 3 Kamar Siap Huni di Koto Tangah,800000000,Sumatera Barat,Padang,Koto Tangah,3,3,194.0,103.0,1300.0,2.0,secondary
"Dijual Rumah Elit Exclusive di Lubuk Begalung, Padang",7500000000,Sumatera Barat,Padang,Lubuk Begalung,4,3,525.0,320.0,0.0,1.0,secondary
Rumah Modern Cantik 4 Kamar Bisa Langsung Pindah di Lubuk Kilangan,900000000,Sumatera Barat,Padang,Lubuk Kilangan,4,3,135.0,135.0,2200.0,1.0,secondary
"Hunian Terjangkau Dijual di Koto Tangah, Padang Harga Rp 500 Juta",500000000,Sumatera Barat,Padang,Koto Tangah,2,1,84.0,84.0,2200.0,1.0,secondary
Rumah Modern Minimalis 2 KT Siap Huni di Padang Utara,700000000,Sumatera Barat,Padang,Padang Utara,2,2,146.0,105.0,2200.0,1.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 100m2 di Koto Tangah, Padang",720000000,Sumatera Barat,Padang,Koto Tangah,2,2,100.0,100.0,1300.0,2.0,secondary
Rumah Modern Minimalis 6 Kamar Bisa Langsung Pindah di Padang Utara,1500000000,Sumatera Barat,Padang,Padang Utara,6,4,393.0,250.0,2200.0,2.0,secondary
For Sale! Luxury House LT 225m2 Desain Modern di Padang Kota,3500000000,Sumatera Barat,Padang,,5,4,225.0,720.0,3500.0,3.0,secondary
Rumah Modern Minimalis 4 KT Bisa Langsung Pindah di Padang Selatan,2000000000,Sumatera Barat,Padang,Padang Selatan,4,3,390.0,120.0,3300.0,2.0,secondary
Dijual Rumah Strategis Bagus Punya 4 KT di Padang Selatan Padang SHM,2000000000,Sumatera Barat,Padang,Padang Selatan,4,3,390.0,120.0,0.0,2.0,secondary
For Sale Rumah 4 Kamar Lokasi Ideal Nyaman dan Strategis di Padang Selatan,2000000000,Sumatera Barat,Padang,Padang Selatan,4,3,390.0,120.0,0.0,2.0,secondary
Dijual Rumah Minimalis Bagus Punya 4 KT di Padang Selatan Padang SHM,2000000000,Sumatera Barat,Padang,Padang Selatan,4,3,390.0,120.0,1300.0,2.0,secondary
Rumah Modern Minimalis 4 Kamar Bisa Langsung Pindah di Padang Selatan,2000000000,Sumatera Barat,Padang,Padang Selatan,4,3,390.0,120.0,0.0,2.0,secondary
Rumah Minimalis Dijual Lokasi Padang Utara 4 Kamar dengan Luas Tanah 134m2,500000000,Sumatera Barat,Padang,Padang Utara,4,1,134.0,134.0,2200.0,1.0,secondary
"Hot Offer Hunian Mewah Ideal dan Luas di Padang Utara, Padang",50000000000,Sumatera Barat,Padang,Padang Utara,7,6,700.0,900.0,2200.0,1.0,secondary
Rumah Sederhana Dijual di Kuranji 3 Kamar dengan LT 90m2,375000000,Sumatera Barat,Padang,Kuranji,3,1,90.0,70.0,0.0,1.0,secondary
"Hunian Cantik Modern Lb 316m2 di Bungus Teluk Kabung, Padang",1300000000,Sumatera Barat,Padang,Bungus Teluk Kabung,2,3,786.0,316.0,2200.0,2.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 269m2 di Padang Utara, Padang",1850000000,Sumatera Barat,Padang,Padang Utara,4,3,270.0,269.0,0.0,2.0,secondary
Siap Huni Rumah Mewah 4 Kamar di Padang Timur Dekat ke Mana Pun,3500000000,Sumatera Barat,Padang,Padang Timur,4,3,398.0,283.0,3300.0,2.0,secondary
"Rumah Strategis Minimalis Lb 180m2 di Koto Tangah, Padang",1500000000,Sumatera Barat,Padang,Koto Tangah,4,4,130.0,180.0,0.0,2.0,secondary
Hunian Nyaman Asri 5 KT Siap Pakai di Padang Kota Padang,800000000,Sumatera Barat,Padang,,5,4,260.0,260.0,0.0,1.0,secondary
Rumah Modern Minimalis 4 KT Siap Huni di Pauh,850000000,Sumatera Barat,Padang,Pauh,4,2,135.0,92.0,1300.0,2.0,secondary
Rumah Modern Cantik 3 KT Siap Huni di Kuranji,975000000,Sumatera Barat,Padang,Kuranji,3,2,197.0,117.0,2200.0,1.0,secondary
Dijual Rumah Strategis Bagus Punya 3 KT di Lubuk Begalung Padang SHM,1400000000,Sumatera Barat,Padang,Lubuk Begalung,3,3,105.0,95.0,2200.0,2.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 100m2 di Lubuk Begalung, Padang",800000000,Sumatera Barat,Padang,Lubuk Begalung,3,2,167.0,100.0,3500.0,1.0,secondary
Rumah Modern Minimalis 3 KT Bisa Langsung Pindah di Lubuk Begalung,650000000,Sumatera Barat,Padang,Lubuk Begalung,3,2,120.0,200.0,2200.0,2.0,secondary
Jual Rumah Strategis Bagus Punya 2 KT di Lubuk Begalung Padang SHM,700000000,Sumatera Barat,Padang,Lubuk Begalung,2,1,54.0,54.0,1300.0,1.0,secondary
Dijual Rumah 3 Kamar Lokasi Ideal Bagus dan Strategis di Lubuk Begalung,1400000000,Sumatera Barat,Padang,Lubuk Begalung,3,1,240.0,160.0,0.0,2.0,secondary
Jual Rumah Minimalis Bagus Punya 4 KT di Kuranji Padang -,1600000000,Sumatera Barat,Padang,Kuranji,4,3,120.0,104.0,4400.0,2.0,secondary
Rumah Budget Terbaik Dijual di Koto Tangah LT 154m2,400000000,Sumatera Barat,Padang,Koto Tangah,2,2,154.0,100.0,900.0,1.0,secondary
Dijual Rumah 3 Kamar Lokasi Ideal Nyaman dan Strategis di Kuranji,800000000,Sumatera Barat,Padang,Kuranji,3,2,120.0,60.0,1300.0,1.0,secondary
"Hunian Cantik Minimalis Lb 168m2 di Padang Selatan, Padang",700000000,Sumatera Barat,Padang,Padang Selatan,4,2,125.0,168.0,1300.0,2.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 300m2 di Padang Utara, Padang",2200000000,Sumatera Barat,Padang,Padang Utara,6,4,454.0,300.0,0.0,1.0,secondary
"Rumah Strategis Modern Lb 120m2 di Kuranji, Padang",1600000000,Sumatera Barat,Padang,Kuranji,3,3,120.0,120.0,2200.0,2.0,secondary
Jual Rumah Minimalis Bagus Punya 3 KT di Padang Selatan Padang -,2000000000,Sumatera Barat,Padang,Padang Selatan,3,1,328.0,220.0,0.0,1.0,secondary
"Dijual Rumah Modern 4 KT di Padang Kota, Padang",700000000,Sumatera Barat,Padang,,4,3,150.0,124.0,0.0,2.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Komplit di Padang Timur, Padang",5500000000,Sumatera Barat,Padang,Padang Timur,5,4,920.0,400.0,0.0,1.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Padang Kota, Padang",20000000000,Sumatera Barat,Padang,,9,6,1800.0,700.0,0.0,3.0,secondary
For Sale! Luxury House LT 717m2 Desain Elegan di Padang Kota,4500000000,Sumatera Barat,Padang,,5,2,717.0,543.0,0.0,1.0,secondary
"Jual Rumah Bagus Siap Huni LB 300m2 di Padang Timur, Padang",600000000,Sumatera Barat,Padang,Padang Timur,9,4,375.0,300.0,1300.0,2.0,secondary
Hunian Nyaman Asri 3 KT Siap Huni di Cirebon Kota Cirebon,1200000000,Jawa Barat,Cirebon,,3,2,90.0,85.0,0.0,1.0,secondary
Dijual Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Sumber,1000000000,Jawa Barat,Cirebon,Sumber,3,2,93.0,68.0,2200.0,2.0,secondary
"Dijual Hunian Rumah Nyaman 2 Kamar di Kalijaga, Cirebon",730000000,Jawa Barat,Cirebon,,2,1,90.0,48.0,0.0,1.0,secondary
Rumah Modern 3 KT LT 120m2 di Cirebon Barat,1300000000,Jawa Barat,Cirebon,,3,2,120.0,85.0,0.0,2.0,secondary
Rumah Modern 3 KT di Cirebon Kota Cirebon,1500000000,Jawa Barat,Cirebon,,3,2,92.0,89.0,0.0,2.0,secondary
"For Sale Hunian Rumah Terawat 3 KT di Cirebon Barat, Cirebon",1100000000,Jawa Barat,Cirebon,,3,2,123.0,82.0,0.0,2.0,secondary
"Jual Rumah Modern 3 KT di Cirebon Barat, Cirebon",1100000000,Jawa Barat,Cirebon,,3,2,98.0,68.0,0.0,2.0,secondary
Rumah Minimalis 3 KT di Cirebon Barat Cirebon,1290000000,Jawa Barat,Cirebon,,3,2,112.0,82.0,0.0,2.0,secondary
Rumah Modern 3 KT di Cirebon Barat Cirebon,1290000000,Jawa Barat,Cirebon,,3,2,112.0,82.0,0.0,2.0,secondary
Rumah Elit Modern Tanpa Renovasi di Cirebon Kota Cirebon,6000000000,Jawa Barat,Cirebon,,4,4,1812.0,750.0,0.0,0.0,secondary
"Jual Rumah Favorit Siap Huni LB 160m2 di Harjamukti, Cirebon",2350000000,Jawa Barat,Cirebon,Harjamukti,3,3,160.0,160.0,0.0,0.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Komplit di Depok, Cirebon",6500000000,Jawa Barat,Cirebon,Depok,40,21,300.0,500.0,1300.0,3.0,secondary
Jual Rumah Murah Meriah Arjawinangun Punya 3 Kamar & LT 60m2,145000000,Jawa Barat,Cirebon,Arjawinangun,3,1,60.0,42.0,900.0,1.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Kedawung Cirebon SHM,2300000000,Jawa Barat,Cirebon,Kedawung,3,3,329.0,160.0,0.0,1.0,secondary
Dijual Rumah Minimalis Bagus Punya 3 KT di Depok Cirebon SHM,1800000000,Jawa Barat,Cirebon,Depok,3,2,128.0,110.0,0.0,2.0,secondary
"Hunian Cantik Modern Lb 500m2 di Kesambi, Cirebon",1850000000,Jawa Barat,Cirebon,Kesambi,5,5,275.0,500.0,2200.0,2.0,secondary
"Jual Rumah Luas Megah Dengan View Eksklusif di Cirebon Kota, Cirebon",2660000000,Jawa Barat,Cirebon,,3,2,190.0,120.0,2200.0,2.0,secondary
Rumah Luxury Modern Siap Huni di Cirebon Kota Cirebon,2720000000,Jawa Barat,Cirebon,,4,3,169.0,200.0,2200.0,2.0,secondary
"Jual Rumah Modern 3 KT di Cirebon Kota, Cirebon",1730000000,Jawa Barat,Cirebon,,3,2,120.0,92.0,2200.0,2.0,secondary
Rumah Minimalis 4 KT di Cirebon Kota Cirebon Unfurnished,2480000000,Jawa Barat,Cirebon,,4,3,162.0,135.0,2200.0,2.0,secondary
"Dijual Hunian Rumah Nyaman 3 KT di Cirebon Kota, Cirebon",1100000000,Jawa Barat,Cirebon,,3,2,111.0,59.0,0.0,2.0,secondary
"Dijual Hunian Rumah Terawat 3 KT di Cirebon Kota, Cirebon",1100000000,Jawa Barat,Cirebon,,3,2,112.0,59.0,0.0,2.0,secondary
"For Sale Rumah Mewah Exclusive di Lemahwungkuk, Cirebon",7000000000,Jawa Barat,Cirebon,Lemahwungkuk,14,14,685.0,460.0,0.0,2.0,secondary
"Rumah Mewah Dijual LT 114m2 di Kesambi, Cirebon",3000000000,Jawa Barat,Cirebon,Kesambi,3,2,114.0,150.0,0.0,2.0,secondary
Dijual Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Gebang,1600000000,Jawa Barat,Cirebon,Gebang,3,2,534.0,146.0,0.0,1.0,secondary
Dijual Rumah 2 Kamar Lokasi Ideal Nyaman dan Strategis di Harjamukti,550000000,Jawa Barat,Cirebon,Harjamukti,2,1,104.0,50.0,0.0,1.0,secondary
"Hunian Mewah LB 500m2 Siap Pakai Desain Elegan di Cirebon Kota, Cirebon",7500000000,Jawa Barat,Cirebon,,3,3,508.0,500.0,0.0,3.0,secondary
For Sale Rumah 2 Kamar Lokasi Ideal Bagus dan Strategis di Talun,550000000,Jawa Barat,Cirebon,Talun,2,1,78.0,45.0,0.0,1.0,secondary
Jual Rumah Minimalis Bagus Punya 4 KT di Harjamukti Cirebon SHM,2500000000,Jawa Barat,Cirebon,Harjamukti,4,2,179.0,180.0,2200.0,1.0,secondary
"Hot Offer Hunian Mewah Ideal dan Luas di Kejaksan, Cirebon",8000000000,Jawa Barat,Cirebon,Kejaksan,5,5,532.0,682.0,0.0,2.0,secondary
For Sale Hunian Mewah Klasik di Cirebon,3500000000,Jawa Barat,Cirebon,,0,1,1649.0,299.0,0.0,1.0,secondary
"Rumah Elit LB 454m2 Siap Huni Desain Elegan di Pulasaren, Cirebon",5500000000,Jawa Barat,Cirebon,,3,2,913.0,454.0,0.0,2.0,secondary
Rumah Elit Modern Siap Huni di Pulasaren Cirebon,4000000000,Jawa Barat,Cirebon,,3,2,476.0,628.0,0.0,2.0,secondary
Rumah Minimalis 4 KT di Cirebon Kota Cirebon Unfurnished,750000000,Jawa Barat,Cirebon,,4,2,52.0,100.0,0.0,0.0,secondary
Rumah Modern 2 KT di Argasunya Cirebon Unfurnished,750000000,Jawa Barat,Cirebon,,2,1,120.0,65.0,2200.0,0.0,secondary
"Dijual Rumah Eksklusif 4 KT di Cirebon Kota, Cirebon",950000000,Jawa Barat,Cirebon,,4,3,212.0,150.0,2200.0,0.0,secondary
"Dijual Rumah Mewah Elegan Dengan View Cantik di Cirebon Kota, Cirebon",6000000000,Jawa Barat,Cirebon,,6,4,527.0,843.0,8000.0,2.0,secondary
"Hunian Cantik Minimalis Lb 250m2 di Kesambi, Cirebon",1600000000,Jawa Barat,Cirebon,Kesambi,4,3,293.0,250.0,2200.0,1.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Sumber Cirebon SHM,1000000000,Jawa Barat,Cirebon,Sumber,3,2,128.0,79.0,2200.0,1.0,secondary
Rumah Modern Cantik 3 Kamar Siap Huni di Kedawung,1200000000,Jawa Barat,Cirebon,Kedawung,3,3,98.0,115.0,3500.0,2.0,secondary
Rumah Modern Cantik 3 Kamar Siap Huni di Kedawung,1200000000,Jawa Barat,Cirebon,Kedawung,3,3,98.0,115.0,3500.0,2.0,secondary
Rumah Modern 3 KT LT 239m2 di Sutawinangun,1300000000,Jawa Barat,Cirebon,,3,2,239.0,120.0,2200.0,2.0,secondary
"Rumah Strategis Minimalis Lb 240m2 di Kesambi, Cirebon",650000000,Jawa Barat,Cirebon,Kesambi,4,3,141.0,240.0,2200.0,2.0,secondary
For Sale Rumah 2 Kamar Lokasi Ideal Bagus dan Strategis di Kesambi,1000000000,Jawa Barat,Cirebon,Kesambi,2,2,156.0,133.0,1300.0,1.0,secondary
Rumah Minimalis 4 Kamar LT 119m2 di Cirebon Kota,550000000,Jawa Barat,Cirebon,,4,1,119.0,98.0,0.0,2.0,secondary
Rumah Modern Minimalis 2 Kamar Siap Huni di Sumber,550000000,Jawa Barat,Cirebon,Sumber,2,2,100.0,65.0,0.0,1.0,secondary
For Sale Rumah 3 Kamar Lokasi Ideal Bagus dan Strategis di Harjamukti,550000000,Jawa Barat,Cirebon,Harjamukti,3,1,104.0,90.0,2200.0,1.0,secondary
Rumah Modern 3 KT LT 105m2 di Cirebon Barat,1250000000,Jawa Barat,Cirebon,,3,1,105.0,100.0,0.0,1.0,secondary
"Rumah Strategis Minimalis Lb 200m2 di Kedawung, Cirebon",780000000,Jawa Barat,Cirebon,Kedawung,3,2,144.0,200.0,2200.0,2.0,secondary
"Hunian Cantik Minimalis Lb 93m2 di Depok, Cirebon",1600000000,Jawa Barat,Cirebon,Depok,3,2,93.0,93.0,0.0,2.0,secondary
Rumah Luas Asri 4 KT Siap Pakai di Tuparev Cirebon,1100000000,Jawa Barat,Cirebon,,4,3,117.0,130.0,0.0,2.0,secondary
"Rumah Mewah Dijual LT 200m2 di Kesambi, Cirebon",3000000000,Jawa Barat,Cirebon,Kesambi,12,12,200.0,112.0,900.0,2.0,secondary
Dijual Rumah Murah di Harjamukti Cirebon Harga Rp 500 Juta LT 134m2,500000000,Jawa Barat,Cirebon,Harjamukti,2,2,134.0,120.0,1300.0,0.0,secondary
"Hunian Mewah Siap Huni LT 290m2 di Depok, Cirebon",2900000000,Jawa Barat,Cirebon,Depok,13,13,290.0,540.0,900.0,2.0,secondary
"Hunian Mewah Dijual LT 452m2 di Kesambi, Cirebon",2950000000,Jawa Barat,Cirebon,Kesambi,4,3,452.0,160.0,2200.0,1.0,secondary
Rumah Minimalis 3 KT di Sutawinangun Cirebon Unfurnished,1350000000,Jawa Barat,Cirebon,,3,3,136.0,216.0,0.0,2.0,secondary
Rumah Luas Asri 5 KT Siap Huni di Tuparev Cirebon,1150000000,Jawa Barat,Cirebon,,5,3,330.0,275.0,1300.0,1.0,secondary
Rumah Luas Asri 3 KT Siap Pakai di Cirebon Selatan Cirebon,1100000000,Jawa Barat,Cirebon,,3,2,90.0,76.0,2200.0,2.0,secondary
Hunian Nyaman Asri 3 KT Siap Pakai di Cirebon Kota Cirebon,1600000000,Jawa Barat,Cirebon,,3,2,128.0,175.0,2200.0,2.0,secondary
"Rumah Elit LB 350m2 Siap Huni Desain Elegan di Cirebon Kota, Cirebon",2900000000,Jawa Barat,Cirebon,,7,4,704.0,350.0,0.0,1.0,secondary
"Dijual Rumah Luas Megah Dengan View Eksklusif di Cirebon Kota, Cirebon",4350000000,Jawa Barat,Cirebon,,1,1,600.0,886.0,0.0,2.0,secondary
Rumah Modern Minimalis 3 KT Bisa Langsung Pindah di Kedawung,700000000,Jawa Barat,Cirebon,Kedawung,3,2,163.0,100.0,0.0,1.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Depok, Cirebon",2900000000,Jawa Barat,Cirebon,Depok,4,3,128.0,137.0,3500.0,2.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Depok, Cirebon",2900000000,Jawa Barat,Cirebon,Depok,4,3,128.0,137.0,3500.0,1.0,secondary
"Hunian Cantik Minimalis Lb 98m2 di Kedawung, Cirebon",600000000,Jawa Barat,Cirebon,Kedawung,2,1,98.0,98.0,0.0,1.0,secondary
"Best Deal Hunian Premium Ideal dan Luas di Depok, Cirebon",7000000000,Jawa Barat,Cirebon,Depok,5,4,308.0,234.0,0.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 52m2 di Kedawung, Cirebon",600000000,Jawa Barat,Cirebon,Kedawung,2,1,119.0,52.0,0.0,1.0,secondary
Rumah Modern Cantik 5 KT Bisa Langsung Pindah di Kesambi,2300000000,Jawa Barat,Cirebon,Kesambi,5,4,220.0,180.0,4400.0,2.0,secondary
"Hunian Cantik Minimalis Lb 250m2 di Sumber, Cirebon",2000000000,Jawa Barat,Cirebon,Sumber,0,0,250.0,250.0,0.0,1.0,secondary
"Hunian Super Mewah dengan Akses Paling Strategis di Cirebon Kota, Cirebon",5000000000,Jawa Barat,Cirebon,,7,2,500.0,250.0,5500.0,1.0,secondary
For Sale Rumah 5 Kamar Lokasi Ideal Nyaman dan Strategis di Kedawung,2500000000,Jawa Barat,Cirebon,Kedawung,5,3,87.0,100.0,0.0,3.0,secondary
"Hunian Super Mewah dengan Akses Paling Strategis di Cirebon Kota, Cirebon",3600000000,Jawa Barat,Cirebon,,3,1,220.0,190.0,10000.0,2.0,secondary
"Dijual Hunian Rumah Nyaman 3 Kamar di Cirebon Kota, Cirebon",1400000000,Jawa Barat,Cirebon,,3,2,176.0,110.0,0.0,2.0,secondary
Rumah Elit Modern Tanpa Renovasi di Cirebon Kota Cirebon,4500000000,Jawa Barat,Cirebon,,5,2,325.0,120.0,1300.0,2.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Cirebon Kota, Cirebon",2600000000,Jawa Barat,Cirebon,,6,2,252.0,200.0,3500.0,1.0,secondary
Rumah Minimalis 3 KT di Cirebon Kota Cirebon Unfurnished,1500000000,Jawa Barat,Cirebon,,3,2,209.0,180.0,4400.0,1.0,secondary
"Hunian Cantik Minimalis Lb 200m2 di Lemahwungkuk, Cirebon",675000000,Jawa Barat,Cirebon,Lemahwungkuk,4,2,170.0,200.0,2200.0,2.0,secondary
"Jual Rumah Mewah Elegan Dengan View Eksklusif di Cirebon Kota, Cirebon",28000000000,Jawa Barat,Cirebon,,3,3,2770.0,500.0,2200.0,1.0,secondary
"Hunian Eksklusif Dijual LT 135m2 di Lemahwungkuk, Cirebon",2750000000,Jawa Barat,Cirebon,Lemahwungkuk,3,5,135.0,300.0,0.0,3.0,secondary
Rumah Modern 4 KT di Cirebon Kota Cirebon,1600000000,Jawa Barat,Cirebon,,4,3,175.0,215.0,1300.0,2.0,secondary
Rumah Modern Minimalis 10 Kamar Bisa Langsung Pindah di Kedawung,2000000000,Jawa Barat,Cirebon,Kedawung,10,10,390.0,130.0,0.0,0.0,secondary
"Jual Rumah Modern 3 KT di Cirebon Kota, Cirebon",2200000000,Jawa Barat,Cirebon,,3,2,156.0,300.0,3500.0,2.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Kejaksan, Cirebon",15000000000,Jawa Barat,Cirebon,Kejaksan,6,4,1450.0,900.0,4400.0,0.0,secondary
"Rumah Strategis Minimalis Lb 95m2 di Kesambi, Cirebon",550000000,Jawa Barat,Cirebon,Kesambi,3,1,111.0,95.0,1300.0,1.0,secondary
"Dijual Rumah Eksklusif 5 KT di Cirebon Kota, Cirebon",2200000000,Jawa Barat,Cirebon,,5,3,283.0,250.0,1300.0,1.0,secondary
"Dijual Rumah Modern 3 KT di Cirebon Kota, Cirebon",1600000000,Jawa Barat,Cirebon,,3,2,200.0,250.0,3500.0,2.0,secondary
Dijual Rumah 7 Kamar Lokasi Strategis Nyaman dan Strategis di Harjamukti,950000000,Jawa Barat,Cirebon,Harjamukti,7,2,281.0,200.0,1300.0,1.0,secondary
Jual Rumah Strategis Bagus Punya 4 KT di Harjamukti Cirebon SHM,1600000000,Jawa Barat,Cirebon,Harjamukti,4,2,180.0,150.0,4400.0,2.0,secondary
"Jual Rumah Favorit Siap Huni LB 150m2 di Harjamukti, Cirebon",1600000000,Jawa Barat,Cirebon,Harjamukti,4,2,180.0,150.0,4400.0,2.0,secondary
Rumah Minimalis 4 Kamar LT 398m2 di Cirebon Kota,1700000000,Jawa Barat,Cirebon,,4,4,398.0,285.0,2200.0,1.0,secondary
"Hunian Murah Dijual Area Kesambi, Cirebon Harga Rp 400 Juta",400000000,Jawa Barat,Cirebon,Kesambi,4,4,280.0,250.0,900.0,1.0,secondary
Rumah Luxury Modern Tanpa Renovasi di Tuparev Cirebon,4000000000,Jawa Barat,Cirebon,,5,3,500.0,600.0,6600.0,2.0,secondary
Siap Huni Hunian Elit 2 Kamar di Kejaksan Dekat ke Mana Pun,17500000000,Jawa Barat,Cirebon,Kejaksan,2,1,938.0,222.0,0.0,1.0,secondary
"Hot Offer Hunian Mewah Ideal dan Luas di Mundu, Cirebon",4500000000,Jawa Barat,Cirebon,Mundu,3,2,439.0,70.0,1300.0,0.0,secondary
"Hunian Istimewa! Dijual Rumah Secondary di Sumber, LT 684m² Luas Bangunan 150m²",750000000,Jawa Barat,Cirebon,Sumber,3,2,684.0,150.0,3500.0,1.0,secondary
